image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_1238.jpg,0.0049767079908633605,0.0004535000043688342,0.17843279099906795,0.0088751669973135,0.00015637499745935202,0.03447124999365769,0.06705404199601617,0.004891292002866976,0.041591667002649046,5.937500100117177e-05,2.5749992346391082e-05,0.00016870899708010256,0.000631458024145104,0.00023670900554861873,0.34202479300438426,24,24
circuit_1240.jpg,0.004645915993023664,0.00047583300329279155,0.18344604200683534,0.008862958988174796,0.00015808398893568665,0.03387958298844751,0.07090004200290423,0.0038856249884702265,0.02906466700369492,5.833400064148009e-05,2.69579904852435e-05,0.0001674999948590994,0.000554915051907301,0.0009322919941041619,0.33705874999577645,24,24
circuit_1247.jpg,0.004391791997477412,0.0005990839999867603,0.17444204200000968,0.00984487499226816,0.00028316699899733067,0.03667516598943621,0.06766237500414718,0.009369790990604088,0.08891091699479148,6.999999459367245e-05,4.583399277180433e-05,0.00016991699521895498,0.0004876240564044565,0.00025345799804199487,0.3932060420047492,22,24
circuit_1253.jpg,0.0031442089966731146,0.0003419580025365576,0.023745667000184767,0.008775166003033519,0.00011766700481530279,0.03083208300813567,0.040372959003434516,0.004132332993322052,0.002508250006940216,3.941600152757019e-05,1.6041012713685632e-05,8.179100404959172e-05,0.0007362939504673705,0.00020900000527035445,0.11505283399310429,12,12
circuit_1259.jpg,0.004582958004903048,0.0006539580062963068,0.017900332997669466,0.008759542004554532,0.00011770900164265186,0.031193415998131968,0.036443541990593076,0.0047707909980090335,0.0019830829987768084,2.89169984171167e-05,1.2667005648836493e-05,6.520800525322556e-05,0.0003841259895125404,0.00018433399964123964,0.10708058399904985,8,8
circuit_1264.jpg,0.005020290991524234,0.0004672089999075979,0.13594495799043216,0.009304167004302144,0.00013962500088382512,0.03041333399596624,0.03324662499653641,0.009874042007140815,0.05241879200912081,5.4666990763507783e-05,2.345799293834716e-05,0.00014083398855291307,0.0007493320299545303,0.0002156249975087121,0.27801295899553224,16,18
circuit_1273.jpg,0.0030424169963225722,0.0003904170007444918,0.1849694999982603,0.00936208400526084,0.00015462501323781908,0.037104125003679655,0.0716192499967292,0.009200500004226342,0.0588075419946108,6.404198938980699e-05,2.4374006898142397e-05,0.00016437500016763806,0.0005259149911580607,0.001022750002448447,0.3764519160031341,23,25
circuit_1275.jpg,0.003945624994230457,0.0004966660053469241,0.01603995899495203,0.008886832991265692,0.00010925000242423266,0.027537709000171162,0.021599542000330985,0.006001958012348041,0.0018005419988185167,2.7250003768131137e-05,1.141701068263501e-05,5.854100163560361e-05,0.0008024159906199202,0.00023762500495649874,0.08755533301155083,7,7
circuit_129.jpg,0.0037645410047844052,0.00031608300923835486,0.01603804199839942,0.009420084010343999,0.0001573750050738454,0.030841707994113676,0.021112582995556295,0.003911083011189476,0.0018142089975299314,2.7125002816319466e-05,1.2708012945950031e-05,6.28749985480681e-05,0.0010610839672153816,0.00020820899226237088,0.0887477090000175,7,7
circuit_131.jpg,0.004435166993062012,0.0003343330026837066,0.01792225000099279,0.008854125000652857,0.00011283399362582713,0.027083916997071356,0.0248337920056656,0.0037857909919694066,0.0019924170046579093,2.995799877680838e-05,1.1998999980278313e-05,6.370899791363627e-05,0.00038762501208111644,0.00027070799842476845,0.09011862499755807,8,8
circuit_132.jpg,0.002087791988742538,0.0004430410044733435,0.15074908299720846,0.009423416006029584,0.0002062090061372146,0.03272558299067896,0.044255667002289556,0.00412362499628216,0.004368666996015236,6.466600461862981e-05,2.8748996555805206e-05,0.00015054200775921345,0.0004821680049644783,0.0002387080021435395,0.24934791600389872,19,19
circuit_140.jpg,0.004342583997640759,0.0005454589991131797,0.172462959002587,0.00887308400706388,0.00015241699293255806,0.03074808299425058,0.04461991600692272,0.007752707999316044,0.052105957991443574,0.0001458329934393987,2.4666005629114807e-05,0.0001467500114813447,0.0004507489938987419,0.00023750000400468707,0.3226086659997236,21,23
circuit_142.jpg,0.0033862910058815032,0.00040366699977312237,0.17638979099865537,0.009477875006268732,0.00015725000412203372,0.03657729200494941,0.07095974999538157,0.003946333003113978,0.0424147910089232,5.8457997511141e-05,2.341700019314885e-05,0.00016095899627543986,0.00041958497604355216,0.0002541249996284023,0.3446295839967206,24,24
circuit_147.jpg,0.002709583000978455,0.00045108399353921413,0.019521374997566454,0.008846666009048931,0.00011070800246670842,0.030870083006448112,0.04015120799886063,0.0042542909941403195,0.001753875010763295,4.8707996029406786e-05,1.529201108496636e-05,7.229199400171638e-05,0.00039816799107939005,0.00022183300461620092,0.1094251660106238,9,9
circuit_15.jpg,0.0030675409943796694,0.00036783299583476037,0.01328924999688752,0.009214874997269362,0.00011795799946412444,0.03147379100846592,0.041285917002824135,0.00504087501030881,0.0012504589976742864,2.5708999601192772e-05,1.0374991688877344e-05,5.2041999879293144e-05,0.0006473330140579492,0.00018383399583399296,0.1060277920041699,6,6
circuit_150.jpg,0.0035715839912882075,0.0003676249907584861,0.015107375002116896,0.009094458000618033,0.00011566700413823128,0.02795983399846591,0.021196374000282958,0.0038680419966112822,0.001920041991979815,2.7583009796217084e-05,1.1666998034343123e-05,5.9833997511304915e-05,0.00038266502087935805,0.000207042001420632,0.08388979200390168,7,7
