image,load,detect,class_head,textmask,wiremask,wires,stitch,nodes,snapping,conn_repair,netlist,repair,other,export,total,n_components,n_detections
circuit_325.jpg,0.0015505409974139184,0.1706468749907799,0.023595708000357263,0.00891287499689497,0.00011391700536478311,0.029035790998023003,0.02484729199204594,0.005348209000658244,0.0023209580103866756,3.212501178495586e-05,1.358399458695203e-05,6.600000779144466e-05,0.00038499999209307134,0.00021416699746623635,0.26708304199564736,9,9
circuit_33.jpg,0.0023280000023078173,0.16716500000620726,0.1811183749960037,0.009809625000343658,0.00018466699111741036,0.036059499994735233,0.06513662499492057,0.009856792006758042,0.046712249997654,6.945899804122746e-05,2.4626002414152026e-05,0.00016475000302307308,0.0006508730002678931,0.00024204199144151062,0.5195225839852355,23,25
circuit_331.jpg,0.0018992090044775978,0.25647787500929553,0.3452757500053849,0.03189754099003039,0.0006759170064469799,0.08963920798851177,0.14494674900197424,0.01022716700390447,0.050826082995627075,0.00029837498732376844,6.216598558239639e-05,0.00020162500732112676,0.001004169011139311,0.00031025000498630106,0.9337420840020059,28,28
circuit_338.jpg,0.0019077500037383288,0.21074545799638145,0.1869725830038078,0.010499042007722892,0.0001832089910749346,0.05102304100000765,0.09954845800530165,0.00579245800327044,0.030771833000471815,0.009122499992372468,3.72079957742244e-05,0.0001813749986467883,0.00046854300308041275,0.00021316698985174298,0.6074666249915026,24,24
circuit_347.jpg,0.0015934169932734221,0.17276879199198447,0.15978241700213403,0.011793958008638583,0.0001784170017344877,0.04426795800100081,0.06301204201008659,0.004640083003323525,0.004060458013555035,7.154099876061082e-05,2.854099147953093e-05,0.0001712910016067326,0.0005744179798057303,0.0005081249983049929,0.46345145799568854,19,19
circuit_351.jpg,0.0015507079951930791,0.16297887499968056,0.015956666989950463,0.008967415997176431,0.00010729199857451022,0.03386345799663104,0.04071716700855177,0.004556042011245154,0.00147237500641495,2.8124995878897607e-05,1.0292002116329968e-05,5.816700286231935e-05,0.0003910829982487485,0.0001985830022022128,0.27085625000472646,7,7
circuit_353.jpg,0.0019602079992182553,0.16551204198913183,0.018032249994575977,0.008856500004185364,0.00010958299390040338,0.03138958298950456,0.024992334001581185,0.003932249994250014,0.001785125001333654,2.9416987672448158e-05,1.2416014214977622e-05,6.091700925026089e-05,0.0003855000250041485,0.00019925000378862023,0.2572573750076117,7,7
circuit_366.jpg,0.0019092500006081536,0.1703913749952335,0.1756336249964079,0.008833041007164866,0.0001754160039126873,0.035922583003412,0.06722379299753811,0.004804625001270324,0.03191341599449515,6.191700231283903e-05,2.566599869169295e-05,0.00018791700131259859,0.000422042008722201,0.000255916005698964,0.497760582016781,24,24
circuit_388.jpg,0.0020439590007299557,0.1664313749934081,0.13531508400046732,0.009256457997253165,0.00014637500862590969,0.03748195899243001,0.06714937499782536,0.0046976659941719845,0.04926941699523013,0.00013670799671672285,2.587500785011798e-05,0.0001601249969098717,0.0006073740223655477,0.0002272500132676214,0.4729490000172518,18,18
circuit_389.jpg,0.0016519159980816767,0.16023854199738707,0.02732654100691434,0.00895491600385867,0.00012933299876749516,0.02994645800208673,0.04097237501991913,0.004995791998226196,0.0030230420088628307,0.00872391599114053,1.9790997612290084e-05,0.00011300000187475234,0.000397919982788153,0.00022233399795368314,0.28671587600547355,12,12
