image,c_render_ok,c_unrouted_nets,c_bad_pins,c_foreign_intrusions,A_tp_f1,A_net_f1,A_percomp,B_tp_f1,B_net_f1,B_percomp,C_tp_f1,C_net_f1,C_percomp,D_tp_f1,D_net_f1,D_percomp
circuit_816.jpg,0,2,0,0,0.18749999999999997,0.4615384615384615,0.0,0.20689655172413793,0.4444444444444445,0.0,,,,1.0,1.0,1.0
circuit_820.jpg,0,1,1,0,0.5344827586206897,0.8205128205128205,0.3181818181818182,0.4347826086956521,0.759493670886076,0.13636363636363635,,,,1.0,1.0,1.0
circuit_823.jpg,0,1,0,0,0.6792452830188679,0.8,0.18181818181818182,0.7272727272727273,0.8500000000000001,0.2727272727272727,,,,1.0,1.0,1.0
circuit_832.jpg,0,1,1,0,0.09999999999999999,0.33333333333333326,0.0,0.23529411764705885,0.6,0.0,,,,1.0,1.0,1.0
circuit_833.jpg,1,0,0,0,0.6470588235294118,0.846153846153846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_835.jpg,0,2,0,0,0.2941176470588235,0.5679012345679012,0.13636363636363635,0.13186813186813187,0.393939393939394,0.0,,,,1.0,1.0,1.0
circuit_836.jpg,1,0,0,0,0.34532374100719426,0.5098039215686274,0.0,0.34532374100719426,0.5098039215686274,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_856.jpg,1,0,0,0,0.577319587628866,0.7536231884057971,0.0,0.577319587628866,0.7536231884057971,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_862.jpg,1,0,0,0,0.3846153846153846,0.5714285714285715,0.0,0.3448275862068966,0.5714285714285715,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_869.jpg,1,0,0,0,0.26666666666666666,0.4545454545454546,0.0,0.26666666666666666,0.4545454545454546,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_87.jpg,1,0,0,0,0.11881188118811882,0.4074074074074074,0.0,0.125,0.4230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_884.jpg,1,0,0,0,0.8627450980392156,0.8163265306122449,0.5714285714285714,0.7659574468085106,0.7916666666666667,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0
circuit_885.jpg,1,0,0,0,0.3157894736842105,0.6363636363636364,0.0,0.3157894736842105,0.6363636363636364,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_886.jpg,1,0,0,0,0.42187499999999994,0.6530612244897959,0.08333333333333333,0.4776119402985074,0.6938775510204083,0.20833333333333334,1.0,1.0,1.0,1.0,1.0,1.0
circuit_895.jpg,1,0,0,0,0.4552845528455284,0.7142857142857142,0.125,0.5161290322580645,0.7142857142857142,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_897.jpg,1,0,0,0,0.7407407407407408,0.8000000000000002,0.5,0.5384615384615384,0.8000000000000002,0.375,1.0,1.0,1.0,1.0,1.0,1.0
circuit_9.jpg,0,1,0,0,0.3703703703703704,0.625,0.0,0.09523809523809523,0.4444444444444445,0.0,,,,1.0,1.0,1.0
circuit_901.jpg,1,0,0,0,0.3564356435643564,0.576923076923077,0.0,0.3564356435643564,0.576923076923077,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_904.jpg,0,2,0,0,0.02395209580838323,0.18461538461538463,0.0,0.09459459459459459,0.28571428571428575,0.0,,,,1.0,1.0,1.0
circuit_910.jpg,1,0,0,0,0.26086956521739124,0.48,0.0,0.22222222222222224,0.4230769230769231,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_925.jpg,1,0,0,0,0.4666666666666666,0.6923076923076923,0.0,0.5714285714285715,0.7199999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_926.jpg,1,0,0,0,0.28571428571428575,0.64,0.0,0.28571428571428575,0.64,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_931.jpg,1,0,0,0,0.5436893203883495,0.7169811320754716,0.07142857142857142,0.5436893203883495,0.7169811320754716,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0
circuit_932.jpg,1,0,0,0,0.2696629213483146,0.5753424657534246,0.05555555555555555,0.3448275862068966,0.6666666666666666,0.05555555555555555,0.8990825688073394,0.975,0.7222222222222222,1.0,1.0,1.0
circuit_937.jpg,0,0,1,0,0.9594594594594594,0.9803921568627451,1.0,0.5606060606060606,0.7311827956989247,0.20833333333333334,,,,1.0,1.0,1.0
circuit_953.jpg,1,0,0,0,0.6351351351351351,0.78,0.28,0.6266666666666667,0.7766990291262137,0.28,0.9161290322580645,0.9622641509433962,0.64,1.0,1.0,1.0
circuit_957.jpg,0,3,0,0,0.15384615384615385,0.48275862068965514,0.041666666666666664,0.10687022900763361,0.37142857142857144,0.0,,,,1.0,1.0,1.0
circuit_961.jpg,1,0,0,0,0.24161073825503357,0.6,0.125,0.18571428571428572,0.5116279069767442,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_963.jpg,0,1,0,0,0.26506024096385544,0.5151515151515151,0.07142857142857142,0.2278481012658228,0.5151515151515151,0.07142857142857142,,,,1.0,1.0,1.0
circuit_968.jpg,1,0,0,0,0.7022900763358778,0.8541666666666666,0.4090909090909091,0.6046511627906976,0.8125,0.36363636363636365,1.0,1.0,1.0,1.0,1.0,1.0
circuit_972.jpg,0,1,1,0,0.3176470588235294,0.6444444444444444,0.16666666666666666,0.24050632911392406,0.5647058823529411,0.125,,,,1.0,1.0,1.0
circuit_975.jpg,0,1,0,0,0.38926174496644295,0.6813186813186813,0.25,0.3673469387755102,0.6373626373626374,0.25,,,,1.0,1.0,1.0
circuit_979.jpg,0,1,1,0,0.38095238095238093,0.6976744186046512,0.125,0.35616438356164376,0.6744186046511628,0.08333333333333333,,,,1.0,1.0,1.0
circuit_980.jpg,1,0,0,0,0.21359223300970875,0.4615384615384615,0.0,0.2678571428571429,0.47619047619047616,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_986.jpg,1,0,0,0,0.7826086956521738,0.896551724137931,0.375,0.7826086956521738,0.896551724137931,0.375,1.0,1.0,1.0,1.0,1.0,1.0
circuit_992.jpg,1,0,0,0,0.24,0.5384615384615384,0.0,0.4444444444444445,0.6923076923076923,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_995.jpg,0,1,0,0,0.7246376811594202,0.8235294117647058,0.1111111111111111,0.7246376811594202,0.8235294117647058,0.1111111111111111,,,,1.0,1.0,1.0
