image,c_render_ok,c_unrouted_nets,c_bad_pins,c_foreign_intrusions,A_tp_f1,A_net_f1,A_percomp,B_tp_f1,B_net_f1,B_percomp,C_tp_f1,C_net_f1,C_percomp,D_tp_f1,D_net_f1,D_percomp
circuit_904.jpg,0,1,0,0,0.24,0.46376811594202894,0.0,0.23863636363636362,0.45714285714285713,0.0,,,,1.0,1.0,1.0
circuit_910.jpg,1,0,0,0,0.2298136645962733,0.2962962962962963,0.5,0.2298136645962733,0.2962962962962963,0.5,1.0,1.0,1.0,1.0,1.0,1.0
circuit_925.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_926.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_931.jpg,1,0,0,0,0.5970149253731343,0.7407407407407407,0.5714285714285714,0.2634730538922156,0.4150943396226415,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0
circuit_932.jpg,1,0,0,0,0.3300970873786408,0.625,0.05555555555555555,0.5981308411214953,0.7272727272727273,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0
circuit_937.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_953.jpg,1,0,0,0,0.7393939393939394,0.7924528301886793,0.4,0.7393939393939394,0.7924528301886793,0.4,1.0,1.0,1.0,1.0,1.0,1.0
circuit_957.jpg,1,0,0,0,0.136986301369863,0.46808510638297873,0.0,0.136986301369863,0.46808510638297873,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_961.jpg,1,0,0,0,0.2384105960264901,0.5591397849462365,0.125,0.19736842105263155,0.5106382978723404,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
circuit_963.jpg,1,0,0,0,0.45045045045045046,0.6470588235294118,0.2857142857142857,0.4854368932038835,0.6666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0
circuit_968.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_972.jpg,0,1,0,0,0.2331288343558282,0.5106382978723404,0.041666666666666664,0.2634730538922156,0.5319148936170213,0.041666666666666664,,,,1.0,1.0,1.0
circuit_975.jpg,1,0,0,0,0.4078947368421053,0.6595744680851063,0.25,0.4078947368421053,0.6595744680851063,0.25,1.0,1.0,1.0,1.0,1.0,1.0
circuit_979.jpg,0,0,1,1,0.2763157894736842,0.574468085106383,0.08333333333333333,0.2763157894736842,0.574468085106383,0.08333333333333333,,,,1.0,1.0,1.0
circuit_980.jpg,1,0,0,0,0.367816091954023,0.5277777777777778,0.0,0.4507042253521127,0.5588235294117647,0.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_986.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_992.jpg,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
circuit_995.jpg,1,0,0,0,0.7999999999999999,0.9117647058823528,0.2222222222222222,0.7999999999999999,0.9117647058823528,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0
