image,load,detect,textmask,wiremask,wires,stitch,nodes,snapping,netlist,repair,export,total,n_components
circuit_1124.jpg,0.0039007500163279474,0.00027187500381842256,0.002854749996913597,0.0005244579806458205,0.00845012502395548,0.027970042021479458,0.002788834011880681,0.004265084018697962,1.8332997569814324e-05,9.983297786675394e-05,0.000419167015934363,0.0515632510650903,19
circuit_1127.jpg,0.0035967089934274554,0.00023025000700727105,0.002478540991432965,0.00019745799363590777,0.006755790993338451,0.01828079199185595,0.0026583749859128147,0.0012135000142734498,9.58298915065825e-06,4.1749997762963176e-05,0.00040570899727754295,0.03586845795507543,8
circuit_113.jpg,0.004770749976160005,0.00025725000887177885,0.00291295800707303,0.0002640830061864108,0.011853000003611669,0.04504833297687583,0.002666749991476536,0.00940041700960137,1.837499439716339e-05,0.00010870798723772168,0.0006239170033950359,0.07792454096488655,24
circuit_1133.jpg,0.005476125021232292,0.0002743749937508255,0.0028007919900119305,0.00018000000272877514,0.004634000011719763,0.001515958021627739,0.0033673340221866965,0.0016406250069849193,2.2666994482278824e-05,5.733399302698672e-05,0.0006948749942239374,0.020664085051976144,13
circuit_1134.jpg,0.005726583010982722,0.0002929159963969141,0.002768250007648021,0.00017579199629835784,0.005591666995314881,0.008966333989519626,0.003055916982702911,0.0017105000151786953,1.1791998986154795e-05,7.504201494157314e-05,0.0005744999798480421,0.0289492929878179,15
circuit_1135.jpg,0.004425124992849305,0.000316332996590063,0.002548499993281439,0.00015574999270029366,0.006059666979126632,0.013668375002453104,0.0029279580048751086,0.0007078750059008598,9.542010957375169e-06,3.879200085066259e-05,0.0007152499747462571,0.0315731669543311,6
circuit_1145.jpg,0.0024100419832393527,0.0002405419945716858,0.00319858398870565,0.00014525000005960464,0.0064363330020569265,0.011328583001159132,0.0040206669946201146,0.0007181669934652746,9.166978998109698e-06,4.137499490752816e-05,0.0003936659777536988,0.028942375909537077,6
circuit_1153.jpg,0.0036418340168893337,0.0002742079959716648,0.0026837500045076013,0.00023312499979510903,0.013276875019073486,0.051774166990071535,0.0028698749956674874,0.0031121250067371875,2.737497561611235e-05,9.02090105228126e-05,0.0005895000067539513,0.07857304302160628,28
circuit_1162.jpg,0.003178541985107586,0.000264208996668458,0.002523917006328702,0.0002136249968316406,0.009457541978918016,0.03298787501989864,0.003039791015908122,0.0019920829799957573,1.6915990272536874e-05,8.9791021309793e-05,0.0003928749938495457,0.054157165985088795,18
circuit_1166.jpg,0.0052052919927518815,0.0002986670006066561,0.002673499984666705,0.0002296250022482127,0.010857333021704108,0.03725408299942501,0.002811500016832724,0.002793207997456193,2.099998528137803e-05,0.00011025002459064126,0.0007665000157430768,0.06302095804130659,23
circuit_1172.jpg,0.003325375000713393,0.00027483401936478913,0.002760250004939735,0.00019533300655893981,0.010662375018000603,0.03996241700951941,0.003017167007783428,0.0030285420070867985,2.441700780764222e-05,0.00012149999383836985,0.0006140419864095747,0.06398625206202269,24
circuit_1183.jpg,0.0026406660035718232,0.0003082080220337957,0.0029089999734424055,0.00014212500536814332,0.006438875017920509,0.01567549997707829,0.0026588749897200614,0.0007284590101335198,1.1832977179437876e-05,4.387498483993113e-05,0.000799166999058798,0.032356582960346714,6
circuit_1194.jpg,0.004523083014646545,0.0002785830001812428,0.0026021249941550195,0.00016804199549369514,0.011690832994645461,0.04440174999763258,0.0027807500155176967,0.0028085840167477727,2.8332986403256655e-05,0.00010725000174716115,0.0006043750036042184,0.06999370802077465,24
circuit_1201.jpg,0.0024384580028709024,0.00028249999741092324,0.0025676249933894724,0.00018904200987890363,0.010507791012059897,0.03796433299430646,0.0029201249999459833,0.0024668330152053386,1.908399281091988e-05,0.00010904198279604316,0.0006277080101426691,0.06009254101081751,23
circuit_1202.jpg,0.003009750013006851,0.0004496249894145876,0.002627207984915003,0.00023691600654274225,0.005219167011091486,0.009204999980283901,0.0027630419936031103,0.0009915830160025507,1.0499992640689015e-05,4.058299236930907e-05,0.0004108749853912741,0.024964248965261504,7
circuit_1203.jpg,0.0029481670062523335,0.00024020799901336432,0.0027015839878004044,0.00016270799096673727,0.007269958994584158,0.02064062500721775,0.0027070000069215894,0.000780791015131399,9.707990102469921e-06,4.0708022424951196e-05,0.00039324999670498073,0.03789470801712014,7
circuit_1204.jpg,0.0023122080019675195,0.00026470900047570467,0.0026644169993232936,7.97079992480576e-05,0.006089375005103648,0.01747591601451859,0.0035850419953931123,0.0010735419928096235,1.200000406242907e-05,4.733301466330886e-05,0.00045337501796893775,0.03405762504553422,7
circuit_1205.jpg,0.002658999990671873,0.0003732089826371521,0.004799082991667092,9.787501767277718e-05,0.007145624986151233,0.014610499987611547,0.0028272499912418425,0.0008524580043740571,9.875016985461116e-06,3.941697650589049e-05,0.00043162499787285924,0.033845916943391785,6
